TimeEstimation,TimeReal,clear_description,counting,current_trial,current_type,english_first,user_id_concent,video_really_lasted,TimeOfDay,alone,knew
2,1,Clear,No,809,prosp_hl,Yes,WaCEIH4GMyfqLeK,1256,nan,Yes,nan
1,1.5,Clear,No,927,prosp_hl,No,5icHIi4qkVumKuT,1670,nan,Yes,nan
5,6,Completely clear,Yes,917,prosp_hl,Yes,2OxpHUIzpzyx4SX,6254,nan,No,nan
45,48,Somewhat unclear,No,144,prosp_hl,Yes,V2M3JIJp04dILPM,48004,nan,Yes,nan
12,12,Completely clear,No,681,prosp_hl,Yes,4dwFbIYJ0pueHCo,12253,nan,Yes,nan
14,12,Clear,No,232,prosp_hl,Yes,PUhBdp9pkP3g9Ir,12220,nan,No,nan
20,24,Clear,No,790,prosp_hl,Yes,OHvRoxhZmNDnwZH,24046,nan,No,nan
3,1.5,Somewhat unclear,No,348,prosp_hl,Yes,VruEmOOjtIRodnX,1592,nan,No,nan
45,64,Completely clear,No,17,prosp_hl,Yes,Heo54zvVEBPQRAy,64254,nan,No,nan
2,1.5,Clear,No,967,prosp_hl,Yes,niKdgjvF79J0wvf,1764,nan,Yes,nan
2,1,Completely clear,No,1012,prosp_hl,No,yu82kB6JyJZaUdr,1027,nan,Yes,nan
1,1,Completely clear,No,238,prosp_hl,Yes,OVbwKZejx7Bxxp6,1260,nan,No,nan
45,64,Clear,No,565,prosp_hl,No,WddQBivbGrX6RH6,64259,nan,Yes,nan
65,48,Clear,No,873,prosp_hl,No,RbHYStyzt9CTkjv,48261,nan,Yes,nan
10,12,Clear,No,639,prosp_hl,Yes,ZZEbbz2yuId3ksz,12017,nan,Yes,nan
15,16,Clear,No,123,prosp_hl,Yes,cpDh8SwxurVxZQo,16270,nan,No,nan
5,4,Somewhat unclear,No,14,prosp_hl,Yes,fYisR3wXCefqQ8y,4507,nan,Yes,nan
60,24,Clear,No,662,prosp_hl,Yes,rVIkYXYGCsP8KQF,24251,nan,No,nan
8,8,Completely clear,No,204,prosp_hl,Yes,jK1pk1z860Lb8Ew,8004,nan,Yes,nan
3,4,Clear,No,916,prosp_hl,Yes,zeofF8OWIwFjYFc,4253,nan,No,nan
2,2,Completely clear,No,682,prosp_hl,Yes,dLf8KhmznLAFOsD,2252,nan,Yes,nan
20,12,Clear,No,969,prosp_hl,No,xwxpcb6OXWmDFG0,12255,nan,No,nan
2,2,Completely clear,No,150,prosp_hl,Yes,MN3tH2KoODp8ioI,2088,nan,Yes,nan
3,2,Clear,No,601,prosp_hl,Yes,Jnn1TF3vJD65uJr,2005,nan,Yes,nan
45,32,Completely clear,No,727,prosp_hl,Yes,8jp3KW5gElW9wiu,32256,nan,Yes,nan
3,2,Very unclear,No,703,prosp_hl,Yes,8VSIhtGeMrkgm8z,2507,nan,Yes,nan
10,12,Completely clear,No,389,prosp_hl,Yes,FdLaKrd6PgllvaJ,12016,nan,Yes,nan
17,16,Completely clear,No,945,prosp_hl,Yes,1kSCV2RmZxw0UFe,16253,nan,Yes,nan
2,3,Completely clear,No,444,prosp_hl,No,fhhZj4CsrdLhcqj,3003,nan,Yes,nan
25,48,Completely clear,No,236,prosp_hl,Yes,a53sUWkypFmrjCm,48008,nan,Yes,nan
3,6,Clear,No,914,prosp_hl,No,roBCSWvwSowzKPW,6264,nan,No,nan
2,1.5,Completely clear,No,728,prosp_hl,Yes,19rvE8hFgFUFIj8,1755,nan,Yes,nan
5,3,Completely clear,Yes,531,prosp_hl,No,lG0exjasmMd9miH,3253,nan,No,nan
45,64,Clear,No,209,prosp_hl,Yes,NGJQundtrKODLgB,64261,nan,Yes,nan
3,3,Completely clear,No,274,prosp_hl,No,EY5XYE1ObfluCEA,3602,nan,Yes,nan
23,16,Completely clear,No,500,prosp_hl,Yes,8vDtyrKY1pmaGZr,16252,nan,No,nan
5,4,Clear,No,1013,prosp_hl,Yes,2ZJsKSAvQPENPYh,4003,nan,Yes,nan
9,12,Completely clear,No,34,prosp_hl,Yes,wWCW6T1L0qyBxNW,12005,nan,Yes,nan
5,3,Clear,No,881,prosp_hl,Yes,roOjwtXmbgIWFIG,3255,nan,No,nan
15,16,Somewhat unclear,No,70,prosp_hl,Yes,OgysMdsxXBUjElc,16502,nan,No,nan
25,8,Completely clear,No,108,prosp_hl,Yes,UDXR2QbKOVRs8Hz,7995,nan,No,nan
3,2,Somewhat unclear,No,771,prosp_hl,Yes,EJF23wvqnGqdjqm,2128,nan,Yes,nan
27,16,Clear,No,944,prosp_hl,No,qrfl82maMKqdnDq,16001,nan,Yes,nan
3,1,Completely clear,Yes,687,prosp_hl,Yes,k4gm1eLqvgFgmsk,1852,nan,No,nan
20,48,Completely clear,No,332,prosp_hl,Yes,kpUIqmiyeu9Hal8,48875,nan,No,nan
5,2,Clear,No,703,prosp_hl,Yes,1GcfGA2XkSuWD1q,2253,nan,No,nan
6,6,Completely clear,Yes,65,prosp_hl,Yes,bawBbkbbqavEpWS,6256,nan,Yes,nan
60,64,Completely clear,No,745,prosp_hl,Yes,swUkiIiWjsCxRLN,64271,nan,Yes,nan
2,3,Clear,No,245,prosp_hl,Yes,P0L8dhWHSJxphek,3002,nan,Yes,nan
15,6,Clear,No,858,prosp_hl,Yes,3ejVxgsUrq1GQAW,6003,nan,Yes,nan
2,4,Completely clear,No,49,prosp_hl,Yes,WzcR1qqmydslrw9,4259,nan,Yes,nan
35,32,Completely clear,No,215,prosp_hl,Yes,F7aPRUessHgLDnS,32260,nan,Yes,nan
60,32,Somewhat unclear,No,571,prosp_hl,Yes,IsOUQrWEzmodnCE,32253,nan,Yes,nan
30,24,Completely clear,No,56,prosp_hl,Yes,tUoIyK4aPX2ymY9,24440,nan,Yes,nan
15,8,Completely clear,No,278,prosp_hl,No,ZZ8ApAsU63bz1A3,8078,nan,Yes,nan
120,64,Clear,No,486,prosp_hl,Yes,OylIoLHVmZ4Kt53,64311,nan,Yes,nan
15,16,Completely clear,No,273,prosp_hl,Yes,mlX77rhyF5abcu5,16252,nan,Yes,nan
10,6,Clear,No,726,prosp_hl,Yes,O0A7cIR7GGUKhR4,6891,nan,No,nan
8,12,Completely clear,No,1,prosp_hl,Yes,ZTIvOrbHAkSDFAK,12274,nan,No,nan
90,64,Clear,No,211,prosp_hl,Yes,Hloew0hEySR3WLq,64226,nan,No,nan
3,4,Clear,Yes,951,prosp_hl,No,QdEULcNAHUPSjO5,4002,nan,Yes,nan
2,1,Clear,No,191,prosp_hl,Yes,8YtGWjvpYpPpi8H,1251,nan,Yes,nan
35,32,Completely clear,No,943,prosp_hl,Yes,BWsUYct17LQppEf,32474,nan,Yes,nan
4,2,Completely clear,Yes,907,prosp_hl,Yes,SQ3typgaO4VKg06,2000,nan,Yes,nan
2,1,Completely clear,No,992,prosp_hl,Yes,CJQwhuL7m4E9OAc,1251,nan,No,nan
15,8,Completely clear,No,317,prosp_hl,Yes,fBXI3fCTr9UXFCn,8254,nan,Yes,nan
3,3,Clear,No,228,prosp_hl,Yes,8UZiNmMgE7CwGK8,3757,nan,Yes,nan
70,64,Clear,Yes,210,prosp_hl,Yes,tmkKM3RSAQG2XCg,64252,nan,Yes,nan
4,4,Clear,Yes,147,prosp_hl,Yes,Huu6MhHwu866oxP,4220,nan,Yes,nan
190,48,Completely clear,No,163,prosp_hl,Yes,2IjNmoIh59oINpv,48006,nan,Yes,nan
10,12,Completely clear,No,608,prosp_hl,No,uK3vTTdBvYOac7e,12274,nan,Yes,nan
3,3,Somewhat unclear,No,297,prosp_hl,Yes,tbIRNTRD6A5vTdQ,3503,nan,Yes,nan
2,1,Completely clear,No,538,prosp_hl,Yes,dS39q3FGxwN0z66,1253,nan,No,nan
25,16,Completely clear,No,640,prosp_hl,Yes,qsLvYCljiYkuMk6,16991,nan,Yes,nan
4.5,8,Completely clear,Yes,105,prosp_hl,Yes,Nzy9Q1rVqKLTFk9,8104,nan,Yes,nan
60,48,Completely clear,No,689,prosp_hl,Yes,YntDJ51te2kfN8l,48254,nan,Yes,nan
120,64,Completely clear,No,254,prosp_hl,Yes,YDlv5TGT1bxUoyJ,64254,nan,No,nan
30,12,Completely clear,No,829,prosp_hl,No,aMPjiN0Ix238HtQ,12006,nan,No,nan
20,24,Clear,No,661,prosp_hl,Yes,ExhTfARe5V7BPVF,24253,nan,Yes,nan
30,16,Completely clear,No,680,prosp_hl,Yes,tGSYBUMJNWfahL7,16009,nan,Yes,nan
40,32,Clear,No,367,prosp_hl,No,4mGSYCymRbBjwJM,32253,nan,Yes,nan
15,24,Clear,No,1003,prosp_hl,No,tLi6tvUAtxH3DW4,24086,nan,No,nan
60,64,Completely clear,No,246,prosp_hl,Yes,SQQ4dfddyZ3VX5T,64255,nan,No,nan
2,1,Completely clear,No,390,prosp_hl,No,09zGHKPFlmdtlyx,1424,nan,Yes,nan
30,16,Clear,No,690,prosp_hl,Yes,toB6ni7IRkR6Reb,16843,nan,Yes,nan
12,16,Clear,No,680,prosp_hl,Yes,jCncDfGYqpT3x1n,16004,nan,Yes,nan
60,48,Somewhat unclear,No,441,prosp_hl,No,ee4xbVALhol54AD,48005,nan,No,nan
10,8,Clear,No,28,prosp_hl,No,m0wcHzIaneauHLu,8006,nan,Yes,nan
5,6,Completely clear,No,523,prosp_hl,Yes,EAf0GDxZbc2D1qT,6258,nan,Yes,nan
3,1.5,Somewhat unclear,Yes,937,prosp_hl,Yes,VGsdHqewRT1MoTT,1502,nan,No,nan
32,32,Completely clear,No,277,prosp_hl,Yes,8iqdl9nx38aZdd3,32501,nan,Yes,nan
7,3,Completely clear,No,344,prosp_hl,Yes,b4qYynK9NyQ1rV2,3253,nan,Yes,nan
